commodity,location,year,irrigated,non_irr,total
GRASSES & LEGUMES TOTALS,41043,2012,13368,0,13368
GREENS,41043,2012,3,0,3
HAY,41043,2012,905,6857,7762
HAY & HAYLAGE,41043,2012,2038,18006,20044
HAYLAGE,41043,2012,514,1086,1600
HERBS,41043,2012,0,1,1
LETTUCE,41043,2012,2,0,2
LOGANBERRIES,41043,2012,1,0,1
MELONS,41043,2012,2,0,2
MINT,41043,2012,0,1981,1981
OATS,41043,2012,0,1077,1077
ONIONS,41043,2012,3,0,3
PEPPERS,41043,2012,4,0,4
POTATOES,41043,2012,0,7,7
PUMPKINS,41043,2012,114,0,114
RADISHES,41043,2012,353,0,353
RASPBERRIES,41043,2012,131,0,131
SQUASH,41043,2012,5,0,5
STRAWBERRIES,41043,2012,92,0,92
SUGARBEETS,41043,2012,0,194,194
SWEET CORN,41043,2012,4446,0,4446
TOMATOES,41043,2012,32,0,32
"VEGETABLES, OTHER",41043,2012,9,0,9
VEGETABLE TOTALS,41043,2012,7972,0,7972
WHEAT,41043,2012,0,11255,11255
BARLEY,41045,2012,0,1092,1092
CABBAGE,41045,2012,8,0,8
CARROTS,41045,2012,2,0,2
CORN,41045,2012,32515,451,32966
CUCUMBERS,41045,2012,2,0,2
GRASSES & LEGUMES TOTALS,41045,2012,2467,0,2467
HAY,41045,2012,49940,24972,74912
HAY & HAYLAGE,41045,2012,81486,9020,90506
HAYLAGE,41045,2012,1601,1972,3573
MELONS,41045,2012,10,0,10
OATS,41045,2012,0,189,189
ONIONS,41045,2012,10116,0,10116
PEAS,41045,2012,0,183,183
POTATOES,41045,2012,0,2678,2678
PUMPKINS,41045,2012,7,0,7
SUGARBEETS,41045,2012,9478,0,9478
SWEET CORN,41045,2012,14,0,14
TOMATOES,41045,2012,2,0,2
VEGETABLE TOTALS,41045,2012,13542,0,13542
WHEAT,41045,2012,17219,4563,21782
BARLEY,41047,2012,45,175,220
BEANS,41047,2012,0,7983,7983
BEETS,41047,2012,155,0,155
BLACKBERRIES,41047,2012,2177,0,2177
BLUEBERRIES,41047,2012,2358,0,2358
BROCCOLI,41047,2012,1257,0,1257
CABBAGE,41047,2012,75,0,75
CARROTS,41047,2012,6,0,6
CAULIFLOWER,41047,2012,1191,0,1191
CORN,41047,2012,0,5568,5568
CUCUMBERS,41047,2012,109,0,109
"FIELD CROPS, OTHER",41047,2012,0,483,483
GARLIC,41047,2012,547,0,547
GRASSES & LEGUMES TOTALS,41047,2012,76588,0,76588
HAY,41047,2012,1692,4934,6626
HAY & HAYLAGE,41047,2012,5687,13344,19031
HAYLAGE,41047,2012,2353,1044,3397
HOPS,41047,2012,4277,0,4277
LOGANBERRIES,41047,2012,3,0,3
MINT,41047,2012,0,1767,1767
MUSTARD,41047,2012,27,0,27
OATS,41047,2012,0,1000,1000
ONIONS,41047,2012,68,0,68
PEAS,41047,2012,63,60,123
PEPPERS,41047,2012,13,0,13
POTATOES,41047,2012,0,19,19
PUMPKINS,41047,2012,569,0,569
RASPBERRIES,41047,2012,223,0,223
RYE,41047,2012,166,0,166
SOD,41047,2012,745,0,745
SPINACH,41047,2012,105,0,105
SQUASH,41047,2012,735,0,735
STRAWBERRIES,41047,2012,661,0,661
SUGARBEETS,41047,2012,0,582,582
SWEET CORN,41047,2012,8327,0,8327
TOMATOES,41047,2012,28,0,28
"VEGETABLES, OTHER",41047,2012,317,0,317
VEGETABLE TOTALS,41047,2012,23940,0,23940
WHEAT,41047,2012,2771,14589,17360
BARLEY,41049,2012,0,1000,1000
CORN,41049,2012,13081,1724,14805
HAY,41049,2012,15266,832,16098
HAY & HAYLAGE,41049,2012,24818,878,25696
ONIONS,41049,2012,6860,0,6860
POTATOES,41049,2012,0,8544,8544
SWEET CORN,41049,2012,3998,0,3998
VEGETABLE TOTALS,41049,2012,20351,0,20351
WHEAT,41049,2012,4253,8439,12692
BEANS,41051,2012,0,186,186
BEETS,41051,2012,3,0,3
BLACKBERRIES,41051,2012,142,0,142
BLUEBERRIES,41051,2012,241,0,241
CABBAGE,41051,2012,202,0,202
CARROTS,41051,2012,17,0,17
CAULIFLOWER,41051,2012,55,0,55
CORN,41051,2012,0,308,308
EGGPLANT,41051,2012,1,0,1
GARLIC,41051,2012,8,0,8
GRASSES & LEGUMES TOTALS,41051,2012,1270,0,1270
GREENS,41051,2012,4,0,4
HAY,41051,2012,49,1371,1420
HAY & HAYLAGE,41051,2012,125,3462,3587
HAYLAGE,41051,2012,11,108,119
LETTUCE,41051,2012,22,0,22
OATS,41051,2012,0,31,31
ONIONS,41051,2012,9,0,9
PEPPERS,41051,2012,5,0,5
POTATOES,41051,2012,0,690,690
PUMPKINS,41051,2012,258,0,258
RASPBERRIES,41051,2012,443,0,443
RHUBARB,41051,2012,12,0,12
SHORT TERM WOODY CROPS,41051,2012,6,0,6
SQUASH,41051,2012,222,0,222
SWEET CORN,41051,2012,468,0,468
TOMATOES,41051,2012,27,0,27
"VEGETABLES, OTHER",41051,2012,24,0,24
VEGETABLE TOTALS,41051,2012,2516,0,2516
WHEAT,41051,2012,0,726,726
BARLEY,41053,2012,0,61,61
BEANS,41053,2012,0,1455,1455
BLUEBERRIES,41053,2012,274,0,274
BOYSENBERRIES,41053,2012,3,0,3
CARROTS,41053,2012,1,0,1
CORN,41053,2012,1680,250,1930
CUCUMBERS,41053,2012,3,0,3
EGGPLANT,41053,2012,1,0,1
"FIELD CROPS, OTHER",41053,2012,0,273,273
GARLIC,41053,2012,2,0,2
GRASSES & LEGUMES TOTALS,41053,2012,42178,0,42178
HAY,41053,2012,229,4288,4517
HAY & HAYLAGE,41053,2012,2324,11158,13482
HAYLAGE,41053,2012,0,2727,2727
OATS,41053,2012,23,1911,1934
ONIONS,41053,2012,1,0,1
PEPPERS,41053,2012,1,0,1
POTATOES,41053,2012,0,2,2
PUMPKINS,41053,2012,143,0,143
SHORT TERM WOODY CROPS,41053,2012,8,0,8
SQUASH,41053,2012,4,0,4
SWEET CORN,41053,2012,1891,0,1891
TOMATOES,41053,2012,6,0,6
VEGETABLE TOTALS,41053,2012,4418,0,4418
WHEAT,41053,2012,0,11415,11415
BARLEY,41055,2012,0,10975,10975
HAY,41055,2012,319,216,535
HAY & HAYLAGE,41055,2012,397,225,622
WHEAT,41055,2012,0,12213,12213
BEANS,41057,2012,0,1,1
BEETS,41057,2012,2,0,2
BROCCOLI,41057,2012,1,0,1
CABBAGE,41057,2012,1,0,1
CARROTS,41057,2012,4,0,4
CORN,41057,2012,1107,279,1386
CUCUMBERS,41057,2012,1,0,1
HAY & HAYLAGE,41057,2012,2720,7847,10567
HAYLAGE,41057,2012,2281,6206,8487
LETTUCE,41057,2012,6,0,6
POTATOES,41057,2012,0,3,3
SWEET CORN,41057,2012,1,0,1
"VEGETABLES, OTHER",41057,2012,4,0,4
VEGETABLE TOTALS,41057,2012,39,0,39
BARLEY,41059,2012,1184,1471,2655
BEANS,41059,2012,0,2,2
BLACKBERRIES,41059,2012,1,0,1
BLUEBERRIES,41059,2012,35,0,35
CANOLA,41059,2012,1463,2622,4085
CARROTS,41059,2012,4,0,4
CORN,41059,2012,16813,693,17506
CUCUMBERS,41059,2012,1,0,1
GRASSES & LEGUMES TOTALS,41059,2012,15815,0,15815
HAY,41059,2012,29912,4388,34300
HAY & HAYLAGE,41059,2012,32431,6596,39027
HAYLAGE,41059,2012,1114,406,1520
MELONS,41059,2012,855,0,855
PEAS,41059,2012,576,6686,7262
POTATOES,41059,2012,0,14343,14343
PUMPKINS,41059,2012,3,0,3
RAPESEED,41059,2012,250,0,250
RASPBERRIES,41059,2012,18,0,18
SAFFLOWER,41059,2012,82,0,82
SQUASH,41059,2012,1,0,1
STRAWBERRIES,41059,2012,1,0,1
SWEET CORN,41059,2012,4826,0,4826
TOMATOES,41059,2012,17,0,17
"VEGETABLES, OTHER",41059,2012,101,0,101
VEGETABLE TOTALS,41059,2012,42151,0,42151
WHEAT,41059,2012,21132,1480,22612
BARLEY,41061,2012,1314,3670,4984
CORN,41061,2012,378,50,428
GARLIC,41061,2012,4,0,4
GRASSES & LEGUMES TOTALS,41061,2012,5941,0,5941
HAY,41061,2012,13544,16287,29831
HAY & HAYLAGE,41061,2012,16734,19862,36596
HAYLAGE,41061,2012,444,134,578
MINT,41061,2012,0,6037,6037
OATS,41061,2012,0,419,419
POTATOES,41061,2012,0,588,588
SUNFLOWER,41061,2012,0,780,780
VEGETABLE TOTALS,41061,2012,668,0,668
WHEAT,41061,2012,6789,14746,21535
BARLEY,41063,2012,1424,2369,3793
BEANS,41063,2012,0,1,1
GARLIC,41063,2012,2,0,2
HAY,41063,2012,15165,5305,20470
HAY & HAYLAGE,41063,2012,20268,9234,29502
HAYLAGE,41063,2012,548,513,1061
OATS,41063,2012,0,780,780
ONIONS,41063,2012,1,0,1
PEAS,41063,2012,0,973,973
VEGETABLE TOTALS,41063,2012,42,0,42
WHEAT,41063,2012,468,5407,5875
BARLEY,41065,2012,133,1713,1846
BEANS,41065,2012,0,1,1
CARROTS,41065,2012,1,0,1
CUCUMBERS,41065,2012,1,0,1
HAY,41065,2012,2331,4050,6381
HAY & HAYLAGE,41065,2012,5326,4539,9865
HAYLAGE,41065,2012,0,673,673
ONIONS,41065,2012,1,0,1
POTATOES,41065,2012,0,3,3
TOMATOES,41065,2012,2,0,2
VEGETABLE TOTALS,41065,2012,12,0,12
WHEAT,41065,2012,3436,49709,53145
BARLEY,41067,2012,94,319,413
BEANS,41067,2012,0,390,390
BEETS,41067,2012,134,0,134
"BERRIES, OTHER",41067,2012,2,0,2
BLACKBERRIES,41067,2012,684,0,684
BLUEBERRIES,41067,2012,1741,0,1741
BOYSENBERRIES,41067,2012,115,0,115
BROCCOLI,41067,2012,2,0,2
BUCKWHEAT,41067,2012,0,222,222
CABBAGE,41067,2012,6,0,6
CARROTS,41067,2012,15,0,15
CORN,41067,2012,1689,151,1840
CUCUMBERS,41067,2012,24,0,24
CURRANTS,41067,2012,6,0,6
EGGPLANT,41067,2012,1,0,1
"FIELD CROPS, OTHER",41067,2012,0,166,166
GARLIC,41067,2012,6,0,6
GRASSES & LEGUMES TOTALS,41067,2012,21162,0,21162
GREENS,41067,2012,6,0,6
HAY,41067,2012,608,1994,2602
HAY & HAYLAGE,41067,2012,1271,7728,8999
HAYLAGE,41067,2012,0,939,939
HERBS,41067,2012,0,3,3
LETTUCE,41067,2012,23,0,23
OATS,41067,2012,105,2668,2773
ONIONS,41067,2012,16,0,16
PEAS,41067,2012,0,341,341
PEPPERS,41067,2012,8,0,8
POTATOES,41067,2012,0,414,414
PUMPKINS,41067,2012,76,0,76
RASPBERRIES,41067,2012,676,0,676
SHORT TERM WOODY CROPS,41067,2012,41,0,41
SQUASH,41067,2012,42,0,42
SUGARBEETS,41067,2012,0,100,100
SWEET CORN,41067,2012,2056,0,2056
TOMATOES,41067,2012,42,0,42
"VEGETABLES, OTHER",41067,2012,21,0,21
VEGETABLE TOTALS,41067,2012,3490,0,3490
WHEAT,41067,2012,668,12949,13617
HAY,41069,2012,3164,2253,5417
HAY & HAYLAGE,41069,2012,6261,1977,8238
BARLEY,41071,2012,0,282,282
BEANS,41071,2012,0,903,903
BEETS,41071,2012,1,0,1
BLACKBERRIES,41071,2012,337,0,337
BLUEBERRIES,41071,2012,1249,0,1249
CABBAGE,41071,2012,2,0,2
CARROTS,41071,2012,4,0,4
CORN,41071,2012,116,2725,2841
CUCUMBERS,41071,2012,7,0,7
"FIELD CROPS, OTHER",41071,2012,0,158,158
GARLIC,41071,2012,3,0,3
GRASSES & LEGUMES TOTALS,41071,2012,33919,0,33919
GREENS,41071,2012,19,0,19
HAY,41071,2012,489,4805,5294
HAY & HAYLAGE,41071,2012,1646,15651,17297
HAYLAGE,41071,2012,413,3256,3669
LETTUCE,41071,2012,28,0,28
MELONS,41071,2012,2,0,2
OATS,41071,2012,0,4303,4303
ONIONS,41071,2012,4,0,4
PEAS,41071,2012,0,112,112
PEPPERS,41071,2012,6,0,6
POTATOES,41071,2012,0,7,7
PUMPKINS,41071,2012,33,0,33
RADISHES,41071,2012,717,0,717
RASPBERRIES,41071,2012,29,0,29
SQUASH,41071,2012,7,0,7
STRAWBERRIES,41071,2012,214,0,214
SUGARBEETS,41071,2012,0,168,168
SWEET CORN,41071,2012,2511,0,2511
TOMATOES,41071,2012,26,0,26
TURNIPS,41071,2012,2,0,2
"VEGETABLES, OTHER",41071,2012,52,0,52
VEGETABLE TOTALS,41071,2012,4617,0,4617
WHEAT,41071,2012,193,11186,11379
BARLEY,53001,2012,964,2274,3238
CANOLA,53001,2012,0,1487,1487
CORN,53001,2012,15862,0,15862
GRASSES & LEGUMES TOTALS,53001,2012,3957,0,3957
HAY,53001,2012,0,16350,16350
HAY & HAYLAGE,53001,2012,19241,706,19947
HAYLAGE,53001,2012,442,0,442
MINT,53001,2012,0,3531,3531
PEAS,53001,2012,1581,0,1581
POTATOES,53001,2012,0,25767,25767
SWEET CORN,53001,2012,2109,0,2109
TRITICALE,53001,2012,0,731,731
VEGETABLE TOTALS,53001,2012,28642,0,28642
WHEAT,53001,2012,27733,-1871,25862
BARLEY,53003,2012,0,1568,1568
HAY,53003,2012,0,3563,3563
HAY & HAYLAGE,53003,2012,26,5421,5447
OATS,53003,2012,0,434,434
SOD,53003,2012,3,0,3
TOMATOES,53003,2012,2,0,2
VEGETABLE TOTALS,53003,2012,59,0,59
WHEAT,53003,2012,0,22469,22469
BLUEBERRIES,53005,2012,1914,0,1914
CORN,53005,2012,15399,0,15399
CUCUMBERS,53005,2012,3,0,3
CURRANTS,53005,2012,1,0,1
GRASSES & LEGUMES TOTALS,53005,2012,3411,0,3411
HAY,53005,2012,0,10896,10896
HAY & HAYLAGE,53005,2012,14952,892,15844
HAYLAGE,53005,2012,0,254,254
MELONS,53005,2012,3,0,3
ONIONS,53005,2012,11087,0,11087
PEPPERS,53005,2012,1,0,1
POTATOES,53005,2012,0,33697,33697
SQUASH,53005,2012,4,0,4
SWEET CORN,53005,2012,25392,0,25392
TOMATOES,53005,2012,12,0,12
"VEGETABLES, OTHER",53005,2012,36,0,36
VEGETABLE TOTALS,53005,2012,83081,0,83081
WHEAT,53005,2012,0,96099,96099
BEANS,53007,2012,0,2,2
BLUEBERRIES,53007,2012,48,0,48
CABBAGE,53007,2012,2,0,2
CARROTS,53007,2012,1,0,1
CORN,53007,2012,8,0,8
CUCUMBERS,53007,2012,1,0,1
GARLIC,53007,2012,3,0,3
HAY,53007,2012,605,545,1150
HAY & HAYLAGE,53007,2012,825,689,1514
HAYLAGE,53007,2012,0,42,42
LETTUCE,53007,2012,1,0,1
ONIONS,53007,2012,2,0,2
PEPPERS,53007,2012,1,0,1
POTATOES,53007,2012,0,2,2
PUMPKINS,53007,2012,13,0,13
SWEET CORN,53007,2012,1,0,1
TOMATOES,53007,2012,3,0,3
"VEGETABLES, OTHER",53007,2012,5,0,5
VEGETABLE TOTALS,53007,2012,40,0,40
WHEAT,53007,2012,0,1104,1104
BARLEY,53009,2012,0,428,428
BEANS,53009,2012,0,7,7
BLACKBERRIES,53009,2012,10,0,10
BLUEBERRIES,53009,2012,7,0,7
CUCUMBERS,53009,2012,3,0,3
HAY,53009,2012,1329,237,1566
HAY & HAYLAGE,53009,2012,2206,2941,5147
HAYLAGE,53009,2012,0,400,400
HERBS,53009,2012,3,0,3
ONIONS,53009,2012,4,0,4
POTATOES,53009,2012,0,8,8
PUMPKINS,53009,2012,2,0,2
RASPBERRIES,53009,2012,14,0,14
STRAWBERRIES,53009,2012,11,0,11
SWEET CORN,53009,2012,13,0,13
TOMATOES,53009,2012,2,0,2
VEGETABLE TOTALS,53009,2012,133,0,133
BEANS,53011,2012,0,25,25
BEETS,53011,2012,1,0,1
"BERRIES, OTHER",53011,2012,1,0,1
BLACKBERRIES,53011,2012,73,0,73
BLUEBERRIES,53011,2012,199,0,199
CABBAGE,53011,2012,5,0,5
CARROTS,53011,2012,19,0,19
CORN,53011,2012,187,1994,2181
CUCUMBERS,53011,2012,20,0,20
CURRANTS,53011,2012,1,0,1
EGGPLANT,53011,2012,1,0,1
GARLIC,53011,2012,3,0,3
GINSENG,53011,2012,6,0,6
GREENS,53011,2012,2,0,2
HAY,53011,2012,204,9650,9854
HAY & HAYLAGE,53011,2012,833,16708,17541
HAYLAGE,53011,2012,548,2657,3205
HERBS,53011,2012,0,1,1
LETTUCE,53011,2012,13,0,13
OATS,53011,2012,0,302,302
ONIONS,53011,2012,8,0,8
PEPPERS,53011,2012,4,0,4
POTATOES,53011,2012,0,10,10
PUMPKINS,53011,2012,77,0,77
RASPBERRIES,53011,2012,372,0,372
RHUBARB,53011,2012,1,0,1
SQUASH,53011,2012,12,0,12
STRAWBERRIES,53011,2012,254,0,254
SWEET CORN,53011,2012,1,0,1
TOMATOES,53011,2012,38,0,38
TURNIPS,53011,2012,3,0,3
"VEGETABLES, OTHER",53011,2012,101,0,101
VEGETABLE TOTALS,53011,2012,418,0,418
WHEAT,53011,2012,0,468,468
BARLEY,53013,2012,0,4866,4866
HAY,53013,2012,601,710,1311
HAY & HAYLAGE,53013,2012,1469,1951,3420
HAYLAGE,53013,2012,0,653,653
MUSTARD,53013,2012,993,0,993
PEAS,53013,2012,0,12400,12400
VEGETABLE TOTALS,53013,2012,4,0,4
WHEAT,53013,2012,0,55052,55052
BARLEY,53015,2012,0,802,802
BEANS,53015,2012,0,4,4
BEETS,53015,2012,1,0,1
BROCCOLI,53015,2012,2,0,2
CARROTS,53015,2012,1,0,1
CAULIFLOWER,53015,2012,1,0,1
CORN,53015,2012,0,601,601
CUCUMBERS,53015,2012,2,0,2
GRASSES & LEGUMES TOTALS,53015,2012,3690,0,3690
HAY,53015,2012,0,1734,1734
HAY & HAYLAGE,53015,2012,0,3851,3851
HAYLAGE,53015,2012,0,490,490
PEPPERS,53015,2012,2,0,2
PUMPKINS,53015,2012,48,0,48
SQUASH,53015,2012,1,0,1
STRAWBERRIES,53015,2012,77,0,77
SWEET CORN,53015,2012,3300,0,3300
TOMATOES,53015,2012,7,0,7
"VEGETABLES, OTHER",53015,2012,34,0,34
VEGETABLE TOTALS,53015,2012,6273,0,6273
BARLEY,53017,2012,0,3894,3894
CANOLA,53017,2012,0,2814,2814
CORN,53017,2012,275,0,275
CUCUMBERS,53017,2012,1,0,1
HAY,53017,2012,0,3815,3815
HAY & HAYLAGE,53017,2012,2247,4488,6735
HAYLAGE,53017,2012,3,0,3
ONIONS,53017,2012,1,0,1
PEAS,53017,2012,459,0,459
POTATOES,53017,2012,0,1,1
SWEET CORN,53017,2012,5,0,5
TOMATOES,53017,2012,2,0,2
"VEGETABLES, OTHER",53017,2012,1,0,1
VEGETABLE TOTALS,53017,2012,11,0,11
WHEAT,53017,2012,0,14993,14993
HAY,53019,2012,2303,4520,6823
HAY & HAYLAGE,53019,2012,2395,5742,8137
HAYLAGE,53019,2012,0,350,350
VEGETABLE TOTALS,53019,2012,32,0,32
WHEAT,53019,2012,0,502,502
ASPARAGUS,53021,2012,2068,0,2068
BARLEY,53021,2012,925,0,925
BEANS,53021,2012,0,975,975
BLUEBERRIES,53021,2012,36,0,36
BUCKWHEAT,53021,2012,1027,0,1027
CORN,53021,2012,29420,0,29420
CUCUMBERS,53021,2012,8,0,8
"FIELD CROPS, OTHER",53021,2012,843,0,843
GRASSES & LEGUMES TOTALS,53021,2012,5095,0,5095
HAY,53021,2012,54189,0,54189
HAY & HAYLAGE,53021,2012,68979,562,69541
HAYLAGE,53021,2012,1948,2085,4033
MELONS,53021,2012,212,0,212
ONIONS,53021,2012,3238,0,3238
PEAS,53021,2012,0,2117,2117
POTATOES,53021,2012,0,30853,30853
PUMPKINS,53021,2012,34,0,34
SQUASH,53021,2012,2,0,2
STRAWBERRIES,53021,2012,6,0,6
SWEET CORN,53021,2012,16473,0,16473
TOMATOES,53021,2012,8,0,8
VEGETABLE TOTALS,53021,2012,63696,0,63696
WHEAT,53021,2012,13101,48612,61713
BARLEY,53023,2012,0,5070,5070
HAY,53023,2012,230,876,1106
HAY & HAYLAGE,53023,2012,561,1255,1816
WHEAT,53023,2012,0,54730,54730
BARLEY,53025,2012,0,1672,1672
BEANS,53025,2012,0,1099,1099
BLACKBERRIES,53025,2012,1,0,1
BUCKWHEAT,53025,2012,954,930,1884
CANOLA,53025,2012,3406,1268,4674
CARROTS,53025,2012,1758,0,1758
CORN,53025,2012,59467,0,59467
CUCUMBERS,53025,2012,1,0,1
"FIELD CROPS, OTHER",53025,2012,0,1059,1059
GRASSES & LEGUMES TOTALS,53025,2012,4657,0,4657
HAY,53025,2012,89487,2477,91964
HAY & HAYLAGE,53025,2012,11165,584,11749
HAYLAGE,53025,2012,0,4455,4455
MINT,53025,2012,0,8930,8930
ONIONS,53025,2012,5491,0,5491
PEAS,53025,2012,2945,0,2945
POTATOES,53025,2012,0,45494,45494
PUMPKINS,53025,2012,3,0,3
RASPBERRIES,53025,2012,1,0,1
STRAWBERRIES,53025,2012,1,0,1
SUNFLOWER,53025,2012,931,372,1303
SWEET CORN,53025,2012,25856,0,25856
TOMATOES,53025,2012,5,0,5
TRITICALE,53025,2012,0,667,667
VEGETABLE TOTALS,53025,2012,97142,0,97142
WHEAT,53025,2012,0,11032,11032
BEETS,53027,2012,1,0,1
BLUEBERRIES,53027,2012,4,0,4
CARROTS,53027,2012,4,0,4
CORN,53027,2012,730,0,730
CUCUMBERS,53027,2012,4,0,4
HAY,53027,2012,0,2669,2669
HAY & HAYLAGE,53027,2012,2209,7921,10130
HAYLAGE,53027,2012,1771,2821,4592
LETTUCE,53027,2012,4,0,4
POTATOES,53027,2012,0,13,13
PUMPKINS,53027,2012,11,0,11
RASPBERRIES,53027,2012,2,0,2
SHORT TERM WOODY CROPS,53027,2012,3,0,3
SQUASH,53027,2012,2,0,2
TOMATOES,53027,2012,1,0,1
"VEGETABLES, OTHER",53027,2012,1,0,1
VEGETABLE TOTALS,53027,2012,6678,0,6678
WHEAT,53027,2012,2034,247,2281
BARLEY,53029,2012,0,640,640
BEANS,53029,2012,0,8,8
BEETS,53029,2012,2,0,2
BLACKBERRIES,53029,2012,2,0,2
BLUEBERRIES,53029,2012,9,0,9
BROCCOLI,53029,2012,1,0,1
BRUSSELS SPROUTS,53029,2012,1,0,1
CARROTS,53029,2012,5,0,5
CORN,53029,2012,0,408,408
CUCUMBERS,53029,2012,4,0,4
EGGPLANT,53029,2012,1,0,1
GARLIC,53029,2012,1,0,1
GREENS,53029,2012,1,0,1
HAY,53029,2012,222,2620,2842
HAY & HAYLAGE,53029,2012,695,4272,4967
HAYLAGE,53029,2012,0,1710,1710
LETTUCE,53029,2012,4,0,4
ONIONS,53029,2012,4,0,4
PEAS,53029,2012,0,1,1
POTATOES,53029,2012,0,30,30
PUMPKINS,53029,2012,12,0,12
RADISHES,53029,2012,1,0,1
SQUASH,53029,2012,17,0,17
STRAWBERRIES,53029,2012,12,0,12
SWEET CORN,53029,2012,6,0,6
TOMATOES,53029,2012,5,0,5
"VEGETABLES, OTHER",53029,2012,19,0,19
BEANS,53031,2012,0,3,3
BLUEBERRIES,53031,2012,11,0,11
CARROTS,53031,2012,4,0,4
CUCUMBERS,53031,2012,3,0,3
HAY,53031,2012,0,888,888
HAY & HAYLAGE,53031,2012,771,1930,2701
HAYLAGE,53031,2012,584,370,954
ONIONS,53031,2012,4,0,4
POTATOES,53031,2012,0,6,6
PUMPKINS,53031,2012,3,0,3
RASPBERRIES,53031,2012,3,0,3
SQUASH,53031,2012,2,0,2
SWEET CORN,53031,2012,2,0,2
TOMATOES,53031,2012,2,0,2
"VEGETABLES, OTHER",53031,2012,23,0,23
VEGETABLE TOTALS,53031,2012,53,0,53
ASPARAGUS,53033,2012,1,0,1
BARLEY,53033,2012,0,3,3
BEANS,53033,2012,0,55,55
BEETS,53033,2012,18,0,18
BLACKBERRIES,53033,2012,11,0,11
BLUEBERRIES,53033,2012,117,0,117
BROCCOLI,53033,2012,1,0,1
CABBAGE,53033,2012,22,0,22
CARROTS,53033,2012,48,0,48
CAULIFLOWER,53033,2012,1,0,1
CORN,53033,2012,0,1945,1945
CUCUMBERS,53033,2012,93,0,93
GARLIC,53033,2012,1,0,1
GREENS,53033,2012,1,0,1
HAY,53033,2012,0,2430,2430
HAY & HAYLAGE,53033,2012,811,6816,7627
HAYLAGE,53033,2012,0,2974,2974
HERBS,53033,2012,0,2,2
LETTUCE,53033,2012,10,0,10
OATS,53033,2012,0,18,18
ONIONS,53033,2012,36,0,36
PEAS,53033,2012,0,2,2
PEPPERS,53033,2012,2,0,2
POTATOES,53033,2012,0,23,23
PUMPKINS,53033,2012,262,0,262
RADISHES,53033,2012,13,0,13
RASPBERRIES,53033,2012,37,0,37
SHORT TERM WOODY CROPS,53033,2012,9,0,9
STRAWBERRIES,53033,2012,38,0,38
SWEET CORN,53033,2012,71,0,71
TOMATOES,53033,2012,41,0,41
"VEGETABLES, OTHER",53033,2012,100,0,100
VEGETABLE TOTALS,53033,2012,1021,0,1021
BEANS,53035,2012,0,12,12
"BERRIES, OTHER",53035,2012,1,0,1
BLACKBERRIES,53035,2012,7,0,7
BLUEBERRIES,53035,2012,11,0,11
BROCCOLI,53035,2012,1,0,1
CABBAGE,53035,2012,1,0,1
CARROTS,53035,2012,8,0,8
CUCUMBERS,53035,2012,6,0,6
HAY,53035,2012,9,438,447
HAY & HAYLAGE,53035,2012,9,858,867
HAYLAGE,53035,2012,0,18,18
LETTUCE,53035,2012,6,0,6
ONIONS,53035,2012,7,0,7
POTATOES,53035,2012,0,3,3
PUMPKINS,53035,2012,13,0,13
RASPBERRIES,53035,2012,8,0,8
SQUASH,53035,2012,14,0,14
STRAWBERRIES,53035,2012,6,0,6
SWEET CORN,53035,2012,11,0,11
TOMATOES,53035,2012,12,0,12
BEANS,53037,2012,0,3,3
BEETS,53037,2012,1,0,1
CARROTS,53037,2012,3,0,3
CUCUMBERS,53037,2012,3,0,3
GARLIC,53037,2012,1,0,1
GRASSES & LEGUMES TOTALS,53037,2012,143,0,143
HAY,53037,2012,9307,906,10213
HAY & HAYLAGE,53037,2012,42925,1137,44062
HAYLAGE,53037,2012,362,54,416
LETTUCE,53037,2012,1,0,1
OATS,53037,2012,0,544,544
ONIONS,53037,2012,4,0,4
POTATOES,53037,2012,0,424,424
PUMPKINS,53037,2012,4,0,4
SQUASH,53037,2012,3,0,3
SWEET CORN,53037,2012,2168,0,2168
TOMATOES,53037,2012,4,0,4
VEGETABLE TOTALS,53037,2012,2635,0,2635
WHEAT,53037,2012,0,593,593
BARLEY,53039,2012,0,797,797
BEANS,53039,2012,0,4,4
CABBAGE,53039,2012,2,0,2
CARROTS,53039,2012,2,0,2
CUCUMBERS,53039,2012,1,0,1
GARLIC,53039,2012,1,0,1
HAY,53039,2012,4932,21707,26639
HAY & HAYLAGE,53039,2012,7170,25370,32540
HAYLAGE,53039,2012,0,1434,1434
MELONS,53039,2012,2,0,2
OATS,53039,2012,0,90,90
ONIONS,53039,2012,2,0,2
PEAS,53039,2012,158,0,158
PEPPERS,53039,2012,7,0,7
POTATOES,53039,2012,0,6,6
PUMPKINS,53039,2012,5,0,5
RASPBERRIES,53039,2012,1,0,1
STRAWBERRIES,53039,2012,2,0,2
SWEET CORN,53039,2012,7,0,7
TOMATOES,53039,2012,8,0,8
"VEGETABLES, OTHER",53039,2012,1,0,1
WHEAT,53039,2012,1323,18927,20250
BARLEY,53041,2012,0,693,693
BEANS,53041,2012,0,15,15
BEETS,53041,2012,2,0,2
BLUEBERRIES,53041,2012,213,0,213
CARROTS,53041,2012,10,0,10
CORN,53041,2012,0,915,915
CUCUMBERS,53041,2012,8,0,8
HAY,53041,2012,807,12820,13627
HAY & HAYLAGE,53041,2012,3717,29641,33358
