"source_desc","crops","location","year","total","irrigated"
"SURVEY","BEANS, DRY EDIBLE, PINTO","16ag80",2007,22200,22200
"SURVEY","BEANS, DRY EDIBLE, PINTO","16ag98",2007,2500,2400
"SURVEY","BEANS, DRY EDIBLE, RED, KIDNEY","16",2007,2200,2200
"SURVEY","BEANS, DRY EDIBLE, RED, KIDNEY","16ag98",2007,2200,2200
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16",2007,4400,4400
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16053",2007,1500,1500
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16083",2007,1800,1800
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16ag80",2007,4100,4100
"SURVEY","BEANS, DRY EDIBLE, SMALL, RED","16ag98",2007,300,300
"SURVEY","BEANS, DRY EDIBLE, SMALL, WHITE","16",2007,400,NA
"CENSUS","BEANS, SNAP","16",2007,22,NA
"CENSUS","BEANS, SNAP","16001",2007,2,NA
"CENSUS","BEANS, SNAP","16005",2007,1,NA
"CENSUS","BEANS, SNAP","16011",2007,1,NA
"CENSUS","BEANS, SNAP","16027",2007,3,NA
"CENSUS","BEANS, SNAP","16055",2007,2,NA
"CENSUS","BEANS, SNAP","16057",2007,1,NA
"CENSUS","BEANS, SNAP","16069",2007,1,NA
"CENSUS","BEANS, SNAP","16083",2007,2,NA
"CENSUS","BEANS, SNAP, FRESH MARKET","16",2007,22,NA
"CENSUS","BEANS, SNAP, FRESH MARKET","16001",2007,2,NA
"CENSUS","BEANS, SNAP, FRESH MARKET","16005",2007,1,NA
"CENSUS","BEANS, SNAP, FRESH MARKET","16011",2007,1,NA
"CENSUS","BEANS, SNAP, FRESH MARKET","16027",2007,3,NA
"CENSUS","BEANS, SNAP, FRESH MARKET","16055",2007,2,NA
"CENSUS","BEANS, SNAP, FRESH MARKET","16057",2007,1,NA
"CENSUS","BEANS, SNAP, FRESH MARKET","16069",2007,1,NA
"CENSUS","BEANS, SNAP, FRESH MARKET","16083",2007,2,NA
"CENSUS","BEETS","16",2007,2,NA
"CENSUS","BEETS, FRESH MARKET","16",2007,2,NA
"CENSUS","BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES","16",2007,12,NA
"CENSUS","BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES","16017",2007,1,NA
"CENSUS","BLUEBERRIES, TAME","16",2007,13,NA
"CENSUS","BLUEBERRIES, TAME","16049",2007,1,NA
"CENSUS","BROCCOLI","16",2007,1,NA
"CENSUS","BROCCOLI, FRESH MARKET","16",2007,1,NA
"CENSUS","CABBAGE, HEAD","16",2007,1,NA
"CENSUS","CABBAGE, HEAD, FRESH MARKET","16",2007,1,NA
"CENSUS","CANOLA","16",2007,18391,NA
"CENSUS","CANOLA","16021",2007,2636,NA
"CENSUS","CANOLA","16049",2007,5826,NA
"CENSUS","CANOLA","16061",2007,5814,NA
"CENSUS","CANOLA","16069",2007,1819,NA
"CENSUS","CANOLA","16083",2007,41,41
"CENSUS","CARROTS","16",2007,19,NA
"CENSUS","CARROTS","16011",2007,1,NA
"CENSUS","CARROTS","16027",2007,1,NA
"CENSUS","CARROTS","16057",2007,1,NA
"CENSUS","CARROTS","16083",2007,2,NA
"CENSUS","CARROTS","16085",2007,10,NA
"CENSUS","CARROTS, FRESH MARKET","16",2007,19,NA
"CENSUS","CARROTS, FRESH MARKET","16011",2007,1,NA
"CENSUS","CARROTS, FRESH MARKET","16027",2007,1,NA
"CENSUS","CARROTS, FRESH MARKET","16057",2007,1,NA
"CENSUS","CARROTS, FRESH MARKET","16083",2007,2,NA
"CENSUS","CARROTS, FRESH MARKET","16085",2007,10,NA
"CENSUS","CORN, GRAIN","16",2007,104570,NA
"CENSUS","CORN, GRAIN","16001",2007,2537,2537
"CENSUS","CORN, GRAIN","16011",2007,1560,1560
"CENSUS","CORN, GRAIN","16019",2007,1905,1905
"CENSUS","CORN, GRAIN","16027",2007,20301,20301
"CENSUS","CORN, GRAIN","16031",2007,2507,2507
"CENSUS","CORN, GRAIN","16039",2007,5847,5847
"CENSUS","CORN, GRAIN","16041",2007,644,644
"CENSUS","CORN, GRAIN","16043",2007,1278,1278
"CENSUS","CORN, GRAIN","16045",2007,3158,3158
"CENSUS","CORN, GRAIN","16047",2007,12178,12178
"CENSUS","CORN, GRAIN","16051",2007,4439,4439
"CENSUS","CORN, GRAIN","16053",2007,3763,3763
"CENSUS","CORN, GRAIN","16063",2007,2772,2772
"CENSUS","CORN, GRAIN","16067",2007,6711,6711
"CENSUS","CORN, GRAIN","16073",2007,11600,11600
"CENSUS","CORN, GRAIN","16075",2007,3808,3808
"CENSUS","CORN, GRAIN","16077",2007,4434,4434
"CENSUS","CORN, GRAIN","16083",2007,13461,13461
"CENSUS","CORN, GRAIN","16087",2007,1382,1382
"SURVEY","CORN, GRAIN","16ag70",2007,49000,NA
"SURVEY","CORN, GRAIN","16ag80",2007,44000,NA
"SURVEY","CORN, GRAIN","16ag98",2007,12000,NA
"CENSUS","CORN, SILAGE","16",2007,211748,211748
"CENSUS","CORN, SILAGE","16001",2007,7829,7829
"CENSUS","CORN, SILAGE","16011",2007,3846,3846
"CENSUS","CORN, SILAGE","16019",2007,4200,4200
"CENSUS","CORN, SILAGE","16027",2007,16206,16206
"CENSUS","CORN, SILAGE","16031",2007,20399,20399
"CENSUS","CORN, SILAGE","16039",2007,6126,6126
"CENSUS","CORN, SILAGE","16041",2007,2443,2443
"CENSUS","CORN, SILAGE","16043",2007,585,585
"CENSUS","CORN, SILAGE","16045",2007,2129,2129
"CENSUS","CORN, SILAGE","16047",2007,45065,45065
"CENSUS","CORN, SILAGE","16051",2007,8898,8898
"CENSUS","CORN, SILAGE","16053",2007,28172,28172
"CENSUS","CORN, SILAGE","16063",2007,7459,7459
"CENSUS","CORN, SILAGE","16067",2007,5663,5663
"CENSUS","CORN, SILAGE","16073",2007,9264,9264
"CENSUS","CORN, SILAGE","16075",2007,5161,5161
"CENSUS","CORN, SILAGE","16077",2007,1210,1210
"CENSUS","CORN, SILAGE","16083",2007,34690,34690
"CENSUS","CORN, SILAGE","16087",2007,1028,1028
"SURVEY","CORN, SILAGE","16ag70",2007,49000,NA
"SURVEY","CORN, SILAGE","16ag80",2007,138000,NA
"SURVEY","CORN, SILAGE","16ag98",2007,23000,NA
"CENSUS","CUCUMBERS","16",2007,14,NA
"CENSUS","CUCUMBERS","16001",2007,2,NA
"CENSUS","CUCUMBERS","16027",2007,3,NA
"CENSUS","CUCUMBERS","16055",2007,2,NA
"CENSUS","CUCUMBERS","16083",2007,1,NA
"CENSUS","CUCUMBERS, FRESH MARKET","16",2007,14,NA
"CENSUS","CUCUMBERS, FRESH MARKET","16001",2007,2,NA
"CENSUS","CUCUMBERS, FRESH MARKET","16027",2007,3,NA
"CENSUS","CUCUMBERS, FRESH MARKET","16055",2007,2,NA
"CENSUS","CUCUMBERS, FRESH MARKET","16083",2007,1,NA
"CENSUS","EGGPLANT","16",2007,1,NA
"CENSUS","EGGPLANT","16001",2007,1,NA
"CENSUS","EGGPLANT, FRESH MARKET","16",2007,1,NA
"CENSUS","EGGPLANT, FRESH MARKET","16001",2007,1,NA
"SURVEY","FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES","16",2007,4115000,NA
"CENSUS","FIELD CROPS, OTHER","16",2007,1812,717
"CENSUS","FIELD CROPS, OTHER","16027",2007,251,251
"CENSUS","FLAXSEED","16",2007,256,NA
"CENSUS","GARLIC","16",2007,5,NA
"CENSUS","GARLIC","16017",2007,1,NA
"CENSUS","GARLIC, FRESH MARKET","16",2007,5,NA
"CENSUS","GARLIC, FRESH MARKET","16017",2007,1,NA
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16",2007,70933,16161
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16001",2007,1084,1084
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16009",2007,11736,NA
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16027",2007,7890,7810
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16039",2007,307,NA
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16041",2007,160,NA
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16045",2007,420,406
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16049",2007,3879,NA
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16053",2007,707,707
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16055",2007,15504,2359
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16057",2007,5642,NA
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16061",2007,12183,NA
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16069",2007,5232,NA
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16073",2007,1554,1554
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16075",2007,649,649
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16083",2007,258,258
"CENSUS","GRASSES & LEGUMES TOTALS, SEED","16087",2007,191,191
"CENSUS","GRASSES & LEGUMES, OTHER, SEED","16",2007,834,NA
"CENSUS","GRASSES & LEGUMES, OTHER, SEED","16045",2007,64,64
"CENSUS","GRASSES, BLUEGRASS, KENTUCKY, SEED","16",2007,52714,NA
"CENSUS","GRASSES, BLUEGRASS, KENTUCKY, SEED","16009",2007,11736,NA
"CENSUS","GRASSES, BLUEGRASS, KENTUCKY, SEED","16057",2007,5112,NA
"CENSUS","GRASSES, BLUEGRASS, KENTUCKY, SEED","16061",2007,11236,NA
"CENSUS","GRASSES, BROMEGRASS, SEED","16",2007,408,NA
"CENSUS","GRASSES, FESCUE, SEED","16",2007,742,148
"CENSUS","GRASSES, FESCUE, SEED","16061",2007,396,NA
"CENSUS","GRASSES, RYEGRASS, SEED","16",2007,72,NA
"CENSUS","GRASSES, TIMOTHY, SEED","16",2007,1284,NA
"CENSUS","GRASSES, TIMOTHY, SEED","16021",2007,1284,NA
"CENSUS","GRASSES, WHEATGRASS, SEED","16",2007,898,NA
"CENSUS","GREENS, KALE","16",2007,1,NA
"CENSUS","GREENS, KALE, FRESH MARKET","16",2007,1,NA
"CENSUS","HAY","16",2007,1285972,988705
"CENSUS","HAY","16001",2007,24234,22053
"CENSUS","HAY","16003",2007,9950,6356
"CENSUS","HAY","16005",2007,26364,17088
"CENSUS","HAY","16007",2007,45397,29189
"CENSUS","HAY","16009",2007,7064,NA
"CENSUS","HAY","16011",2007,59145,57252
"CENSUS","HAY","16013",2007,24826,22241
"CENSUS","HAY","16015",2007,1612,1050
"CENSUS","HAY","16017",2007,18559,1510
"CENSUS","HAY","16019",2007,43807,34837
"CENSUS","HAY","16021",2007,11417,NA
"CENSUS","HAY","16023",2007,35762,34937
"CENSUS","HAY","16025",2007,46040,10541
"CENSUS","HAY","16027",2007,44692,44226
"CENSUS","HAY","16029",2007,24804,18536
"CENSUS","HAY","16031",2007,62946,59089
"CENSUS","HAY","16033",2007,18303,18203
"CENSUS","HAY","16035",2007,7753,NA
"CENSUS","HAY","16037",2007,29532,29503
"CENSUS","HAY","16039",2007,47998,34393
"CENSUS","HAY","16041",2007,36798,29085
"CENSUS","HAY","16043",2007,18403,12840
"CENSUS","HAY","16045",2007,14352,12744
"CENSUS","HAY","16047",2007,37394,37021
"CENSUS","HAY","16049",2007,38484,NA
"CENSUS","HAY","16051",2007,83491,81438
"CENSUS","HAY","16053",2007,50790,49946
"CENSUS","HAY","16055",2007,16358,4612
"CENSUS","HAY","16057",2007,18870,NA
"CENSUS","HAY","16059",2007,35157,33127
"CENSUS","HAY","16061",2007,7973,NA
"CENSUS","HAY","16063",2007,25986,24867
"CENSUS","HAY","16065",2007,15866,14450
"CENSUS","HAY","16067",2007,30050,30027
"CENSUS","HAY","16069",2007,8638,295
"CENSUS","HAY","16071",2007,38412,27671
"CENSUS","HAY","16073",2007,63092,61107
"CENSUS","HAY","16075",2007,17218,16763
"CENSUS","HAY","16077",2007,10861,7057
"CENSUS","HAY","16079",2007,180,NA
"CENSUS","HAY","16081",2007,15861,12749
"CENSUS","HAY","16083",2007,72677,67286
"CENSUS","HAY","16085",2007,4315,2644
"CENSUS","HAY","16087",2007,34541,21423
"CENSUS","HAY & HAYLAGE","16",2007,1316296,1021414
"CENSUS","HAY & HAYLAGE","16001",2007,24198,21983
"CENSUS","HAY & HAYLAGE","16003",2007,10164,6503
"CENSUS","HAY & HAYLAGE","16005",2007,26635,17365
"CENSUS","HAY & HAYLAGE","16007",2007,45742,29694
"CENSUS","HAY & HAYLAGE","16009",2007,6969,NA
"CENSUS","HAY & HAYLAGE","16011",2007,61510,59607
"CENSUS","HAY & HAYLAGE","16013",2007,25104,22279
"CENSUS","HAY & HAYLAGE","16015",2007,1627,1050
"CENSUS","HAY & HAYLAGE","16017",2007,19003,1510
"CENSUS","HAY & HAYLAGE","16019",2007,44422,35256
"CENSUS","HAY & HAYLAGE","16021",2007,11438,NA
"CENSUS","HAY & HAYLAGE","16023",2007,35111,34283
"CENSUS","HAY & HAYLAGE","16025",2007,46166,10541
"CENSUS","HAY & HAYLAGE","16027",2007,45685,45065
"CENSUS","HAY & HAYLAGE","16029",2007,25502,19230
"CENSUS","HAY & HAYLAGE","16031",2007,66591,62649
"CENSUS","HAY & HAYLAGE","16033",2007,18303,18203
"CENSUS","HAY & HAYLAGE","16035",2007,7753,NA
"CENSUS","HAY & HAYLAGE","16037",2007,29143,29108
"CENSUS","HAY & HAYLAGE","16039",2007,47417,35062
"CENSUS","HAY & HAYLAGE","16041",2007,37294,29524
"CENSUS","HAY & HAYLAGE","16043",2007,18632,12999
"CENSUS","HAY & HAYLAGE","16045",2007,14152,12716
"CENSUS","HAY & HAYLAGE","16047",2007,42781,42408
"CENSUS","HAY & HAYLAGE","16049",2007,38875,NA
"CENSUS","HAY & HAYLAGE","16051",2007,86006,83838
"CENSUS","HAY & HAYLAGE","16053",2007,56897,55658
"CENSUS","HAY & HAYLAGE","16055",2007,16430,4611
"CENSUS","HAY & HAYLAGE","16057",2007,19676,NA
"CENSUS","HAY & HAYLAGE","16059",2007,35764,33788
"CENSUS","HAY & HAYLAGE","16061",2007,7975,NA
"CENSUS","HAY & HAYLAGE","16063",2007,25521,24419
"CENSUS","HAY & HAYLAGE","16065",2007,16042,14626
"CENSUS","HAY & HAYLAGE","16067",2007,30515,30491
"CENSUS","HAY & HAYLAGE","16069",2007,8541,295
"CENSUS","HAY & HAYLAGE","16071",2007,38281,27740
"CENSUS","HAY & HAYLAGE","16073",2007,65669,63075
"CENSUS","HAY & HAYLAGE","16075",2007,18137,17479
"CENSUS","HAY & HAYLAGE","16077",2007,10933,7190
"CENSUS","HAY & HAYLAGE","16079",2007,178,NA
"CENSUS","HAY & HAYLAGE","16081",2007,15917,12727
"CENSUS","HAY & HAYLAGE","16083",2007,74863,73447
"CENSUS","HAY & HAYLAGE","16085",2007,4419,2711
"CENSUS","HAY & HAYLAGE","16087",2007,34315,21735
"SURVEY","HAY & HAYLAGE, ALFALFA","16",2007,1215000,NA
"SURVEY","HAY, (EXCL ALFALFA)","16",2007,3e+05,NA
"CENSUS","HAY, ALFALFA","16",2007,1037520,861092
"CENSUS","HAY, ALFALFA","16001",2007,20972,18811
"CENSUS","HAY, ALFALFA","16003",2007,6953,3888
"CENSUS","HAY, ALFALFA","16005",2007,20926,14058
"CENSUS","HAY, ALFALFA","16007",2007,22934,14534
"CENSUS","HAY, ALFALFA","16009",2007,1093,NA
"CENSUS","HAY, ALFALFA","16011",2007,56101,55283
"CENSUS","HAY, ALFALFA","16013",2007,22083,20483
"CENSUS","HAY, ALFALFA","16015",2007,1471,917
"CENSUS","HAY, ALFALFA","16017",2007,4298,NA
"CENSUS","HAY, ALFALFA","16019",2007,41382,33858
"CENSUS","HAY, ALFALFA","16021",2007,9988,NA
"CENSUS","HAY, ALFALFA","16023",2007,31843,31296
"CENSUS","HAY, ALFALFA","16025",2007,44382,10130
"CENSUS","HAY, ALFALFA","16027",2007,40654,40292
"CENSUS","HAY, ALFALFA","16029",2007,21060,15990
"CENSUS","HAY, ALFALFA","16031",2007,53422,51346
"CENSUS","HAY, ALFALFA","16035",2007,1544,NA
"CENSUS","HAY, ALFALFA","16037",2007,23590,23561
"CENSUS","HAY, ALFALFA","16039",2007,38569,29512
"CENSUS","HAY, ALFALFA","16041",2007,33233,27141
"CENSUS","HAY, ALFALFA","16043",2007,17469,12086
"CENSUS","HAY, ALFALFA","16045",2007,10747,9741
"CENSUS","HAY, ALFALFA","16047",2007,33174,32841
"CENSUS","HAY, ALFALFA","16049",2007,14264,212
"CENSUS","HAY, ALFALFA","16051",2007,80999,80196
"CENSUS","HAY, ALFALFA","16053",2007,42265,NA
"CENSUS","HAY, ALFALFA","16055",2007,5362,2905
"CENSUS","HAY, ALFALFA","16057",2007,4156,NA
"CENSUS","HAY, ALFALFA","16059",2007,21478,20123
"CENSUS","HAY, ALFALFA","16061",2007,4469,NA
"CENSUS","HAY, ALFALFA","16063",2007,23248,22394
"CENSUS","HAY, ALFALFA","16065",2007,15114,13698
"CENSUS","HAY, ALFALFA","16067",2007,29381,29358
"CENSUS","HAY, ALFALFA","16071",2007,28802,23208
"CENSUS","HAY, ALFALFA","16073",2007,48409,47160
"CENSUS","HAY, ALFALFA","16075",2007,15850,15395
"CENSUS","HAY, ALFALFA","16077",2007,9961,6732
"CENSUS","HAY, ALFALFA","16081",2007,12617,10154
"CENSUS","HAY, ALFALFA","16083",2007,68924,63582
"CENSUS","HAY, ALFALFA","16085",2007,1304,856
"CENSUS","HAY, ALFALFA","16087",2007,29866,18602
"SURVEY","HAY, ALFALFA","16ag10",2007,60000,4000
"SURVEY","HAY, ALFALFA","16ag70",2007,245000,213000
"SURVEY","HAY, ALFALFA","16ag80",2007,330000,282000
"SURVEY","HAY, ALFALFA","16ag90",2007,515000,431000
"CENSUS","HAY, SMALL GRAIN","16",2007,62066,42946
"CENSUS","HAY, SMALL GRAIN","16001",2007,1018,1008
"CENSUS","HAY, SMALL GRAIN","16003",2007,230,102
"CENSUS","HAY, SMALL GRAIN","16005",2007,1008,553
"CENSUS","HAY, SMALL GRAIN","16007",2007,1350,727
"CENSUS","HAY, SMALL GRAIN","16009",2007,661,NA
"CENSUS","HAY, SMALL GRAIN","16011",2007,1060,1000
"CENSUS","HAY, SMALL GRAIN","16013",2007,1244,994
"CENSUS","HAY, SMALL GRAIN","16017",2007,770,NA
"CENSUS","HAY, SMALL GRAIN","16019",2007,829,NA
"CENSUS","HAY, SMALL GRAIN","16021",2007,320,NA
"CENSUS","HAY, SMALL GRAIN","16023",2007,2822,2724
"CENSUS","HAY, SMALL GRAIN","16025",2007,931,NA
"CENSUS","HAY, SMALL GRAIN","16027",2007,1807,1787
"CENSUS","HAY, SMALL GRAIN","16029",2007,1396,933
"CENSUS","HAY, SMALL GRAIN","16031",2007,4180,3740
"CENSUS","HAY, SMALL GRAIN","16035",2007,296,NA
"CENSUS","HAY, SMALL GRAIN","16037",2007,3170,3170
"CENSUS","HAY, SMALL GRAIN","16039",2007,4814,3658
"CENSUS","HAY, SMALL GRAIN","16041",2007,1598,1007
"CENSUS","HAY, SMALL GRAIN","16045",2007,1231,876
"CENSUS","HAY, SMALL GRAIN","16047",2007,3446,3446
"CENSUS","HAY, SMALL GRAIN","16049",2007,4895,NA
"CENSUS","HAY, SMALL GRAIN","16051",2007,710,638
"CENSUS","HAY, SMALL GRAIN","16055",2007,1027,NA
"CENSUS","HAY, SMALL GRAIN","16057",2007,1439,NA
"CENSUS","HAY, SMALL GRAIN","16059",2007,2431,2431
"CENSUS","HAY, SMALL GRAIN","16061",2007,1230,NA
"CENSUS","HAY, SMALL GRAIN","16063",2007,1928,1923
"CENSUS","HAY, SMALL GRAIN","16065",2007,217,217
"CENSUS","HAY, SMALL GRAIN","16067",2007,415,415
"CENSUS","HAY, SMALL GRAIN","16071",2007,2512,1993
"CENSUS","HAY, SMALL GRAIN","16073",2007,1610,1610
"CENSUS","HAY, SMALL GRAIN","16075",2007,384,384
"CENSUS","HAY, SMALL GRAIN","16077",2007,170,NA
"CENSUS","HAY, SMALL GRAIN","16081",2007,935,637
"CENSUS","HAY, SMALL GRAIN","16083",2007,2488,2468
"CENSUS","HAY, SMALL GRAIN","16085",2007,365,NA
"CENSUS","HAY, SMALL GRAIN","16087",2007,2136,1430
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16",2007,132082,52055
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16001",2007,2218,2208
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16003",2007,1951,1862
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16005",2007,2681,1149
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16007",2007,9663,5720
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16009",2007,4198,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16011",2007,979,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16013",2007,879,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16017",2007,11293,794
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16019",2007,1273,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16021",2007,1068,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16025",2007,585,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16027",2007,2159,2096
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16029",2007,1600,1184
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16031",2007,3374,2258
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16035",2007,5106,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16037",2007,1185,1185
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16041",2007,1170,681
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16045",2007,2153,2020
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16049",2007,14963,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16051",2007,1756,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16055",2007,8328,1283
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16057",2007,12272,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16059",2007,6481,5923
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16061",2007,1899,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16063",2007,747,487
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16065",2007,474,474
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16067",2007,254,254
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16069",2007,2376,NA
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16071",2007,4316,1245
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16073",2007,5187,4484
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16075",2007,915,915
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16077",2007,350,155
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16081",2007,560,424
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16083",2007,706,677
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16085",2007,2225,1358
"CENSUS","HAY, TAME, (EXCL ALFALFA & SMALL GRAIN)","16087",2007,1533,1053
"CENSUS","HAY, WILD","16",2007,54304,32612
"CENSUS","HAY, WILD","16001",2007,26,26
"CENSUS","HAY, WILD","16003",2007,816,504
"CENSUS","HAY, WILD","16005",2007,1749,1328
"CENSUS","HAY, WILD","16007",2007,11450,8208
"CENSUS","HAY, WILD","16009",2007,1112,NA
"CENSUS","HAY, WILD","16011",2007,1005,NA
"CENSUS","HAY, WILD","16013",2007,620,NA
"CENSUS","HAY, WILD","16017",2007,2198,NA
"CENSUS","HAY, WILD","16019",2007,323,NA
"CENSUS","HAY, WILD","16021",2007,41,NA
"CENSUS","HAY, WILD","16025",2007,142,NA
"CENSUS","HAY, WILD","16027",2007,72,51
"CENSUS","HAY, WILD","16029",2007,748,429
"CENSUS","HAY, WILD","16031",2007,1970,1745
"CENSUS","HAY, WILD","16035",2007,807,NA
"CENSUS","HAY, WILD","16037",2007,1587,1587
"CENSUS","HAY, WILD","16041",2007,797,256
"CENSUS","HAY, WILD","16045",2007,221,107
"CENSUS","HAY, WILD","16049",2007,4362,9
"CENSUS","HAY, WILD","16051",2007,26,NA
"CENSUS","HAY, WILD","16055",2007,1641,NA
"CENSUS","HAY, WILD","16057",2007,1003,NA
"CENSUS","HAY, WILD","16059",2007,4767,4650
"CENSUS","HAY, WILD","16061",2007,375,NA
"CENSUS","HAY, WILD","16063",2007,63,63
"CENSUS","HAY, WILD","16065",2007,61,61
"CENSUS","HAY, WILD","16071",2007,2782,1225
"CENSUS","HAY, WILD","16073",2007,7886,7853
"CENSUS","HAY, WILD","16075",2007,69,69
"CENSUS","HAY, WILD","16077",2007,380,NA
"CENSUS","HAY, WILD","16081",2007,1749,1534
"CENSUS","HAY, WILD","16083",2007,559,559
"CENSUS","HAY, WILD","16085",2007,421,NA
"CENSUS","HAY, WILD","16087",2007,1006,338
"CENSUS","HAYLAGE","16",2007,86749,81103
"CENSUS","HAYLAGE","16001",2007,2670,2670
"CENSUS","HAYLAGE","16003",2007,250,160
"CENSUS","HAYLAGE","16005",2007,925,579
"CENSUS","HAYLAGE","16007",2007,820,560
"CENSUS","HAYLAGE","16011",2007,2707,2707
"CENSUS","HAYLAGE","16013",2007,388,388
"CENSUS","HAYLAGE","16017",2007,518,NA
"CENSUS","HAYLAGE","16019",2007,797,597
"CENSUS","HAYLAGE","16027",2007,2654,2465
"CENSUS","HAYLAGE","16029",2007,934,934
"CENSUS","HAYLAGE","16031",2007,5722,5722
"CENSUS","HAYLAGE","16037",2007,386,386
"CENSUS","HAYLAGE","16039",2007,4452,4452
"CENSUS","HAYLAGE","16041",2007,2684,2305
"CENSUS","HAYLAGE","16043",2007,544,474
"CENSUS","HAYLAGE","16045",2007,922,922
"CENSUS","HAYLAGE","16047",2007,18047,18047
"CENSUS","HAYLAGE","16049",2007,807,NA
"CENSUS","HAYLAGE","16051",2007,3832,3832
"CENSUS","HAYLAGE","16053",2007,12628,12628
"CENSUS","HAYLAGE","16055",2007,283,NA
"CENSUS","HAYLAGE","16057",2007,821,NA
"CENSUS","HAYLAGE","16059",2007,866,840
"CENSUS","HAYLAGE","16063",2007,1629,1599
"CENSUS","HAYLAGE","16065",2007,326,326
"CENSUS","HAYLAGE","16067",2007,1653,1636
"CENSUS","HAYLAGE","16071",2007,505,500
"CENSUS","HAYLAGE","16073",2007,3851,3751
"CENSUS","HAYLAGE","16075",2007,1869,1869
"CENSUS","HAYLAGE","16077",2007,185,133
"CENSUS","HAYLAGE","16081",2007,189,NA
"CENSUS","HAYLAGE","16083",2007,9823,9823
"CENSUS","HAYLAGE","16085",2007,103,NA
"CENSUS","HAYLAGE","16087",2007,706,631
"CENSUS","HAYLAGE, (EXCL ALFALFA)","16",2007,13338,10958
